gene,cluster,membership
SLC1A4,C4,0.9938902787613556
PAFAH1B1,C2,0.9460882973245665
CRAT,C3,0.9999998925223421
GPD2,C4,0.9999250885617289
NAMPT,C3,0.9986953927003268
PSMC4,C2,0.9990913643864401
TSFM,C3,0.9992421639149354
TNNT3,C1,0.9999908958908359
ASPA,C3,0.9997875288301701
PPIC,C3,0.5837963551401816
VDAC2,C3,0.9615656833103956
ACADSB,C3,0.9999971039451657
USP5,C2,0.9991019038976539
MAP2K4,C4,0.47479876736442944
PHKA2,C3,0.6471221502035974
PHKA1,C4,0.7972273593887578
CRKL,C1,0.9655796726852494
MTIF2,C3,0.9254799100955405
BAG6,C2,0.7651151711648712
NSF,C4,0.996681811493912
MAP2K3,C4,0.4143761153264773
RPL27A,C1,0.7916596046051358
RPL5,C1,0.9996374998533767
RPL28,C1,0.9963684944671355
RPS9,C2,0.9958382861882086
RPS5,C1,0.8708224237221563
RPS10,C2,0.6137807832300419
GNPDA1,C4,0.47218814730141845
UTRN,C4,0.8172608071921825
IQGAP1,C4,0.6821886330793008
GYG1,C2,0.9090185533803786
STT3A,C4,0.9149056847351251
CAPZA2,C1,0.9993554210576985
CAPZB,C1,0.9998200074280451
EIF1AX,C2,0.9810507886682255
QARS1,C3,0.9525422475947448
RPL29,C1,0.9976097031619301
UQCRFS1,C3,0.9999828982499487
ATP5PO,C3,0.9999971536866684
LIMS1,C4,0.5091400939992031
PREP,C4,0.9996265699065109
ME1,C4,0.9910275646660738
PIP4K2A,C4,0.9851308235433999
ARCN1,C2,0.999766653587085
LSS,C3,0.941974135100083
GCLM,C4,0.9934945322789582
CD151,C2,0.9040968746370487
PSMD8,C2,0.9973222103468838
GSS,C2,0.9755609754458195
CCT5,C2,0.9999231010269967
NES,C2,0.998560878562432
IDH2,C3,0.9999999016601047
TNNI2,C1,0.9999771832819182
PXN,C2,0.524722689154545
ALDH9A1,C4,0.9743415316684897
RPL34,C1,0.94568623601064306
LMAN1,C4,0.9835132619725836
FNTA,C4,0.9486445539589902
CCT3,C2,0.9999530892339092
MRPL19,C3,0.9978364954739313
TUFM,C3,0.9999489787283733
ALDH7A1,C3,0.9442718829724549
CDC34,C4,0.9923330486193657
PCYT1A,C4,0.9877112657131475
AARS1,C1,0.8899820044524226
CARS1,C4,0.9715310521525515
SARS1,C2,0.9966777952271985
PSMB3,C4,0.9843348623154479
PSMB2,C4,0.8014125539429405
ACADVL,C3,0.9999933629019538
ACOT2,C3,0.9999068408740498
TMED10,C4,0.9959213165523488
HINT1,C4,0.9996362161173082
NDUFV1,C3,0.9918670785072908
GSK3A,C4,0.9358028347838157
GSK3B,C1,0.5904390674078106
IDH3A,C3,0.9999569942790167
SULT1A1,C2,0.4709535224442537
GDI2,C2,0.9934223226887506
EMD,C1,0.5195280066765436
CPT1A,C3,0.9769444971087938
SERPINH1,C2,0.855432208307646
CSRP3,C2,0.9824056000410343
ST13,C4,0.9753720103284221
DNM2,C2,0.9615887607212658
METAP2,C4,0.49589860280390524
NUDT2,C4,0.8228427558159679
LRBA,C1,0.9990521932045324
BCAM,C1,0.9444278691261431
RPL14,C1,0.9488464734238984
CCT8,C2,0.9999449068509139
CCT4,C2,0.9999928460599993
ATP1A2,C3,0.9491061282450188
ANXA11,C4,0.9912203744590196
FXR1,C1,0.9998534043941426
RAB5C,C2,0.8244470668728766
RAB7A,C2,0.986809911422512
DUSP3,C1,0.8323336726047659
IDH3G,C3,0.9999992003391818
GALK1,C3,0.5618985730103095
SSR4,C2,0.4023813167726104
BCAP31,C2,0.9984867834371657
MECP2,C4,0.8740527604825055
CAV2,C1,0.9803918556682167
ALDH3A2,C4,0.6432980314341082
ALDH5A1,C3,0.9999993323056523
HSD17B4,C1,0.9935882374577808
PSMD7,C4,0.9853552524498623
UBE2D1,C3,0.45792377209607915
SUOX,C3,0.9967516876652914
STAT5B,C4,0.8238045783077956
RPS6KA3,C1,0.7640678815447909
HDGF,C4,0.7449303477800737
LUM,C1,0.6427563896401239
PRELP,C4,0.9237265529540829
NDUFA8,C3,0.8849883622203285
HNRNPA3,C1,0.9892064761951963
MYOM1,C1,0.9999791890986567
PGD,C4,0.9917236010187152
HNRNPM,C1,0.9955582307318575
KPNA1,C2,0.9436071496706487
MAP2K6,C3,0.9997302718813522
ARHGDIA,C4,0.6184955358403985
ARHGDIB,C2,0.9031879348409716
RIDA,C4,0.9796391217139233
MRPL12,C3,0.9993520060787404
THOP1,C1,0.45888751917301807
AKR1C2,C4,0.9636812567896584
CAPZA1,C1,0.9994391658087883
CRIP2,C1,0.8806458816714154
BLVRA,C2,0.9185515758791098
PPP5C,C3,0.8958551547847471
NUBP1,C3,0.9106656122870692
SUCLG1,C3,0.9999998938949922
COPA,C2,0.9739232856341054
HCCS,C3,0.9999987733117467
MAPK12,C4,0.9987289957650277
TTC3,C3,0.9999972582754927
SMTN,C3,0.9662847796566553
SLC16A1,C3,0.9753187878732223
IST1,C3,0.9996986185408465
SEC24C,C2,0.9998394701985192
SUB1,C2,0.7493671749700692
RARS1,C2,0.9958838786055629
CACNB3,C4,0.9233687322361807
CACNA2D1,C4,0.9936828550676451
MYOM2,C1,0.9981967551602914
YARS1,C4,0.4540101347610181
USP14,C4,0.9943906398539298
PRKAG1,C2,0.9884162990838287
PRKAA2,C2,0.9821253692504729
HSPA2,C2,0.9474117741267606
RAD23A,C4,0.7270742774854376
RAD23B,C3,0.4621456619505889
AK2,C3,0.9999884438202324
NAPA,C2,0.983135933559315
EIF5,C4,0.891798433178535
PSMD4,C2,0.989819821439797
DRG2,C4,0.5033365931632932
RRAD,C1,0.7791379527209047
CSE1L,C2,0.9951504222263613
VCP,C2,0.9981900675238871
HADHB,C3,0.999985647142388
NAP1L1,C2,0.9999510518625294
ADK,C4,0.8145893847023747
LAMB2,C1,0.9993857063975955
CDH13,C4,0.7034718065666292
TPD52,C2,0.6430941355554338
SEC13,C1,0.7640760194745575
SNU13,C4,0.7448699949886419
NPEPPS,C4,0.9999869402285996
HNRNPH2,C1,0.9865355107513666
OXCT1,C3,0.987878273200564
SH3BGR,C1,0.9992580215109323
EIF3B,C2,0.5282966872999074
ATP5MF,C3,0.8368888960306494
NDUFV3,C3,0.999851540621909
MARS1,C4,0.6865231554515192
ARPP19,C2,0.7906773762770114
ATP5F1E,C3,0.9999761068398654
ATP5ME,C3,0.9998767970766963
EIF6,C1,0.579449269430812
NDUFA6,C3,0.9751813833481962
SYNJ2BP,C3,0.9989058719504209
EEFSEC,C1,0.9392767541796775
MTPN,C4,0.9997731142433357
DEFA3,C4,0.941437544345371
ARPC4,C2,0.9909736362369339
CD81,C3,0.4740679131750722
TPI1,C4,0.99997709436261
EIF3E,C1,0.999048340142353
SEC61B,C3,0.3905909130922926
GABARAPL2,C1,0.9987511220493717
ROMO1,C2,0.5460380715871832
MYL6,C1,0.9999423392227685
ACTB,C1,0.9999991862331142
EIF4A1,C4,0.9893582075566246
RPS20,C2,0.978343308482399
PRPS1,C4,0.9551499511196536
PSMA6,C4,0.9618314436554287
S100A10,C2,0.9982592970042303
CDC42,C4,0.9727921671797018
DSTN,C4,0.6029159570432554
RAB2A,C2,0.6016757508590275
RAB5B,C1,0.7664430351165307
RAB10,C2,0.9706851548972817
UBE2D3,C4,0.929088233210599
UBE2M,C4,0.7592373091412583
UBE2K,C3,0.5207429330935818
UBE2N,C4,0.9801900637317941
RAB14,C4,0.9165834403149403
ACTR3,C3,0.6688545096795026
ACTR2,C2,0.9815369249166596
ACTR1A,C2,0.9992018433770814
COPS2,C2,0.6981423221010442
ABCE1,C2,0.44672946189586593
RAP1B,C4,0.7099357857853023
RPS3A,C1,0.5098995708936034
RPL26,C2,0.539614091472804
RPL15,C1,0.997405636347113
RPL27,C2,0.6906853277301175
PCBD1,C4,0.7774217318728862
RPL37A,C1,0.9972840843620995
RHOA,C4,0.8392579886739868
HSPE1,C3,0.9997890506944478
SEC61A1,C2,0.49952692723619496
VBP1,C4,0.5866021280315437
B2M,C2,0.8382776085295397
DAD1,C1,0.6527134141542748
NPC2,C4,0.5513192634890721
PKIA,C4,0.9896278931245543
SUMO2,C4,0.937149916929105
UFM1,C2,0.5616137737395244
NUTF2,C4,0.9994739520344195
HNRNPK,C2,0.8265381878718532
YWHAG,C4,0.7224236501638549
RRAS2,C1,0.87215410866624965
TIMM10,C3,0.9864512610610353
RPS7,C2,0.9597560635549424
PPP1CA,C1,0.9964529506591735
PPP1CB,C1,0.9951410879364506
PSMC1,C2,0.7692259230357962
PSMC5,C2,0.9802796518446026
RPS8,C2,0.7251998571589274
RPS15A,C2,0.7984936479792724
RPS16,C2,0.8025233588124087
UBE2G1,C1,0.600460804260213
YWHAE,C2,0.9863338377630259
RPS14,C1,0.6416256392823273
RPS23,C2,0.7879777492315301
RPS18,C1,0.9707989463704929
RPS13,C2,0.9897987449187946
RPS11,C2,0.9956574175743634
SNRPD2,C1,0.9844915644164292
SNRPD3,C4,0.9107919958995427
TMSB4X,C2,0.9181740027961104
PSMC6,C2,0.7670407010657108
RPL7A,C2,0.8670361770566012
ETF1,C2,0.9882250585696225
CNBP,C1,0.974285171885279
RPS4X,C2,0.8845102359012436
RPL23A,C1,0.9984804333183569
RPS6,C2,0.8905367983434163
H2BC4,C1,0.9845834608907619
RAB1A,C4,0.47070003009761147
RAN,C2,0.9985901255720762
RPL23,C1,0.8318443824539721
RAP1A,C4,0.812132118716243
RPS15,C1,0.9939958253158016
RPS24,C2,0.9856866971724235
RPS25,C2,0.9365501415373441
RPS26,C2,0.9483641199998804
RPS28,C1,0.9870063011081579
GNB1,C4,0.9022938077850118
GNB2,C4,0.9505976383544893
RPL30,C1,0.9307023782343752
RPL31,C1,0.982850476485939
RPL10A,C1,0.9998639263868833
RPL32,C1,0.9654155234716706
RPL11,C2,0.5326573443405348
RPL8,C1,0.9999334470742327
PPIA,C2,0.5946340952952662
FKBP1A,C4,0.999256701365559
RPS27A,C2,0.99891513400317955
GRB2,C1,0.9628090752356689
RAC1,C4,0.6022314140049472
AP2B1,C2,0.9929758591531512
VAMP2,C4,0.707539543379095
PPP3R1,C4,0.9994782788339894
YWHAZ,C2,0.5914032849267834
UBE2B,C4,0.9377683925102629
PPP2R2A,C4,0.9109978341408737
DYNLL1,C2,0.9986949367636422
DYNLT1,C2,0.9646199621499256
RPL38,C1,0.4832133852000725
SKP1,C4,0.5438638680170763
RPS21,C1,0.9900775060678867
EIF5A,C4,0.952886848760491
RACK1,C1,0.9945829254108463
UBE2I,C3,0.9067500787002493
SELENOW,C3,0.4972920685269533
TNNC1,C1,0.9999947008142911
PPP2CA,C4,0.8020747393121855
YBX1,C2,0.8837355919736724
CSNK2B,C2,0.8045034273931003
TPM4,C3,0.5351800882745346
UBE2L3,C4,0.7524356393726778
EEF1A1,C2,0.9999781295092346
ACTA1,C1,0.9999990175372975
TUBA1B,C2,0.9999748227872428
TUBA4A,C2,0.9992830344058651
TUBB4B,C2,0.9997132866230828
CSNK2A1,C1,0.9963798349773163
PAFAH1B2,C4,0.8916087767903735
HBB,C4,0.9905228253139418
HBA1,C4,0.9955584197923752
EIF4G2,C1,0.5661535689238798
PIP4K2B,C4,0.9050764040680499
CCT2,C2,0.9995263843710208
GSTO1,C3,0.9717608115249108
PRKDC,C2,0.9994130923138329
DCD,C3,0.370845028527586
MRPS25,C3,0.9962993630180189
MRPS5,C3,0.7908911446536071
MRPS36,C3,0.6208996181805818
MRPS15,C2,0.7953224271329488
MRPS21,C3,0.502440690911315
SARNP,C4,0.7710804198839347
LACTB,C3,0.9987283730725296
RPL24,C1,0.9999266799642714
ARF1,C4,0.5636946712147745
ARF5,C2,0.9958377312820099
ERH,C1,0.986593782746962
RHOG,C3,0.9884961079957927
RPL19,C1,0.9986406445748407
SRSF3,C1,0.6054566271425885
MXRA7,C2,0.582733701415132
H3-3A,C1,0.6309690173021598
FBLN2,C1,0.9777727781145646
HSPG2,C1,0.998423024730809
RBM3,C1,0.935301782153636
CYCS,C3,0.9998185211389752
MPP1,C1,0.6305690126033204
TFAM,C3,0.9936144183787687
PITPNA,C4,0.8807515628880441
SLC25A3,C3,0.9999507199415698
HDLBP,C1,0.9253333342370974
PURA,C1,0.9971935892267735
CLTC,C2,0.9999941691936397
FKBP3,C4,0.9268816155763474
REEP5,C2,0.9999845096802469
SORD,C1,0.735468470181365
HNRNPU,C2,0.8612233407354158
MYBPC1,C1,0.9999924118225575
PLIN5,C3,0.9942595925448809
SPTBN1,C2,0.9082872177233415
TIAL1,C2,0.5210739514326611
SET,C1,0.9579846782404735
AMPD3,C4,0.5169882529232147
FABP5,C4,0.987727618777572
ANK2,C3,0.8242438729385972
CAP1,C1,0.5536114733735825
EWSR1,C2,0.9735138442152123
TAGLN,C1,0.6940193707138335
OGDH,C3,0.99998155330160865
COX6A2,C3,0.9997007960189845
ALDH6A1,C3,0.692987752376444
BDH1,C3,0.9999914094808628
COL7A1,C2,0.6221533337296502
RPL18A,C1,0.9230721341709587
CACNB1,C4,0.9896056166944582
MAP2K1,C2,0.4333084072731667
FKBP4,C4,0.5908680613445673
RPL6,C1,0.9974997176158129
AKAP12,C2,0.9566423234330502
SLC25A11,C3,0.8994579216573874
CAV1,C1,0.8511488202348647
ACY1,C3,0.9999172449918732
LMNB2,C1,0.957583948049117
UBXN1,C4,0.807786311566731
GBE1,C2,0.9982307180804374
EIF4G1,C2,0.7882485733407849
PRKCQ,C1,0.7334393768692496
GLO1,C4,0.9998924146719645
AKR1C1,C2,0.9595163550463454
SSBP1,C3,0.9988717248037713
YWHAH,C1,0.7342760445063957
PLP2,C2,0.8157367402534305
UBE3A,C4,0.9955722250603233
SRSF11,C4,0.90409430469858
EEF1A2,C2,0.9990206207254287
CALD1,C1,0.681602573500577
COL14A1,C4,0.9499903391118348
PTPN11,C1,0.4538272781618969
PSME1,C2,0.9999360817363214
CACNG1,C4,0.5834704288805405
ZNF33A,C2,0.6136766372132464
PRDX1,C4,0.9949350443329746
RPL18,C1,0.8572602460150702
C1QBP,C3,0.9849620519928645
CKAP4,C2,0.9965519696134234
DPT,C1,0.9996940636328522
KLC1,C2,0.9888294823575512
SRSF1,C1,0.9981257839582858
ARHGAP1,C2,0.9747955676523311
ACTN3,C1,0.9998895060612064
PPP3CA,C1,0.7352241759058386
DHX9,C2,0.6549725183094317
CRYZ,C3,0.39315407971019234
SLC20A2,C1,0.999329179504214
PUDP,C4,0.9899270303422694
CD47,C4,0.9748353567334183
PPID,C2,0.9231140233236335
AHNAK,C2,0.9999193201918035
LMOD3,C1,0.8877912911420324
HSPA14,C2,0.807219065597861
SCRN3,C4,0.7829930449962844
NEXN,C1,0.9999158488182344
AP1B1,C2,0.915869199287046
BST2,C1,0.9588547414850239
PMPCA,C3,0.9788393663179371
ASPH,C1,0.7987840689352977
EFEMP1,C4,0.6093623860916676
STX4,C4,0.985211216551599
GRSF1,C3,0.9566846615503302
AIMP1,C3,0.5342835534666698
ILF3,C4,0.9387192084169966
TRAP1,C3,0.9995909413968515
ANK3,C2,0.9553847751961781
HSPB3,C2,0.9999849685827426
ECH1,C3,0.9999979229024489
STRN3,C2,0.9879169552267734
COASY,C4,0.952167561693021
TRDN,C1,0.9999843865136466
ACACA,C2,0.9996374987500637
GPS1,C2,0.8175171966422203
MTAP,C4,0.6366987251387277
PRKAA1,C2,0.6329111593046036
TARDBP,C3,0.620237265338416
PAK1,C4,0.9955207224023191
AIMP2,C2,0.947141476690634
PRDX4,C4,0.7873349632812081
PAK2,C2,0.7007019027654432
CBX3,C4,0.8461127604412189
PSMD2,C4,0.9051604670470546
MYBPH,C1,0.9920346972656364
SELENBP1,C4,0.9990171220606143
TRIM28,C2,0.9779399572258947
G3BP1,C1,0.997769277246951
PABPC4,C3,0.9904904321175846
SGCG,C4,0.9774248596346913
EIF3I,C1,0.9809631427493577
CTBP1,C1,0.5151993065615283
UBE2V1,C2,0.49825912150908347
DYNC1I2,C2,0.9967550273967009
ILK,C4,0.48675061908524414
NNT,C3,0.9999996964530102
SNTA1,C4,0.9920140682016622
SNTB2,C1,0.9042837048851046
SF3B2,C1,0.5111824310556302
PDAP1,C2,0.9689703648536937
TMED1,C4,0.655296269967191
FKBP5,C4,0.6199451244243885
PICALM,C2,0.7647388939732903
MTM1,C1,0.797369707845331
SQSTM1,C4,0.7516957686240555
MTX1,C3,0.5472501631698746
ART3,C4,0.8837954411961104
ASAH1,C2,0.4802240689609072
PIN1,C4,0.9943967185192073
CAMK2B,C2,0.6213755398957693
CAMK2G,C1,0.8436780922117278
CAMK2D,C2,0.9531223329067106
DCTN2,C2,0.997423945138177
NAE1,C4,0.8757737793661066
STIM1,C4,0.7866911030581708
CUL1,C4,0.47244715285978633
CUL2,C2,0.7272473793417146
CUL3,C1,0.49139623661561294
CUL4A,C2,0.7875849258928507
FHL1,C2,0.8684342866801574
FHL3,C1,0.9401955928157578
ITGA7,C1,0.714047570223436
AAMP,C4,0.906092946352266
CACNA1S,C4,0.6496769092686646
MOGS,C1,0.9920705020654961
SPTAN1,C2,0.9967737651031124
AUH,C3,0.9998795607001126
DDX39B,C1,0.9239995601449091
BLMH,C4,0.8264414574424251
SNTB1,C4,0.9994314487637115
TUBB2A,C2,0.5022914655953378
IDI1,C3,0.9984674316953805
PRKG1,C4,0.9751104164483063
COX17,C3,0.9378089752978832
HNRNPD,C4,0.8810948507055837
SCARB2,C2,0.8109402050407031
NID2,C1,0.9904357701979869
IL18,C2,0.9904739221772085
DAG1,C4,0.9486357360227313
EIF3A,C2,0.9161037012394396
UBAP2L,C1,0.9817006485722861
MLEC,C2,0.8464708091710605
DPYSL3,C1,0.4249723593722087
DCTN1,C2,0.9924023144516936
DYNC1H1,C2,0.9999966811227766
EIF2B1,C2,0.981356636451557
EIF4A2,C4,0.9169962847798951
CTTN,C2,0.3515081565767597
ENDOG,C3,0.9998358672428225
FLOT2,C1,0.7019954871394153
TRIM25,C3,0.7262111654799939
FLNC,C2,0.999800154785429
MYBPC2,C1,0.9999669338720142
GAMT,C4,0.9164854695151052
CAPRIN1,C1,0.9996515583890808
PRPSAP1,C4,0.9887461424541941
ITIH4,C4,0.9719589078418734
CLINT1,C1,0.44522042070249745
GANAB,C2,0.9318407760861883
SSPN,C2,0.7496333270494717
MVP,C1,0.5418037219933153
LTBP3,C4,0.4691188936225961
LASP1,C1,0.9865927323185619
PTGR1,C3,0.8262738892010107
KPNB1,C2,0.9997298239701233
NUMA1,C4,0.47296053638010094
PSME4,C2,0.9989117757914588
SLMAP,C2,0.9999949351143366
EMC2,C1,0.9290901161075893
PSMD6,C2,0.9979662243205882
ABRAXAS2,C2,0.3801938103203558
SEPTIN2,C2,0.9147638555352371
KARS1,C4,0.7173643825181715
EIF4H,C4,0.6667600100040605
EEA1,C2,0.9998699398083806
PDIA6,C4,0.4792745899592292
PAFAH1B3,C4,0.9884811017307249
PLCL1,C1,0.4463719104891809
PDK1,C3,0.9999063818317545
PDK2,C3,0.9987558825207234
PEA15,C2,0.8403976308803817
PGM5,C1,0.992442922670511
PLEC,C2,0.7351024461288354
PPP2R5A,C4,0.8175683494084901
PPA1,C3,0.6710545491395866
PTGES3,C4,0.8007665974836217
STK38,C3,0.6692509424234776
NECTIN1,C1,0.9463414609862197
NONO,C1,0.9846933032753569
PTPA,C4,0.5355732241569995
RABEP1,C2,0.9666339473016108
RAB35,C1,0.8976869712981059
TMED2,C4,0.9944953129754811
PCBP1,C2,0.9958365613104422
PCBP2,C1,0.8983225162458212
ELOC,C1,0.570636635764852
ELOB,C1,0.5589057623699206
UBE3C,C2,0.9653383857613941
DHCR24,C4,0.5377089090867538
RSU1,C2,0.5730704058990026
PPP1R7,C2,0.8509243656186033
SEC23A,C2,0.6938465669620101
MAPRE2,C4,0.9442382869088943
TGFBI,C1,0.43458664027898813
TSN,C4,0.9993269586312954
SF1,C1,0.8587046374407088
TRIP10,C4,0.7345573499989078
MAPRE1,C2,0.9753135123242817
TSC22D1,C2,0.5716070331002919
ELAVL1,C3,0.6229738072686407
MYLK,C4,0.9846585908591927
SPEG,C1,0.8096964726283007
TBCE,C1,0.4865640342189173
UBE2V2,C4,0.9999337030459379
NEDD8,C1,0.9028322442579361
ADIRF,C4,0.9928532289557975
ADIPOQ,C3,0.5324739443458512
RAB11B,C2,0.8651424932326296
ZYX,C2,0.8263580084716321
HSPB2,C2,0.9990278801671502
ETFDH,C3,0.999768739165494
SEPTIN7,C2,0.9699984180976361
ADRM1,C4,0.9673875319188204
DDB1,C2,0.9997680074376707
CDC37,C4,0.8733439629774177
DPYSL2,C2,0.6632599656820769
SYPL1,C2,0.4179102042898967
RBBP7,C1,0.9424337943160166
SGCB,C4,0.9618949684051705
SGCA,C4,0.8532551055699507
FXN,C3,0.9999979477199478
FSCN1,C3,0.7518220270335413
DECR1,C3,0.9999991641874619
NDUFA5,C3,0.993717737374755
CLPP,C2,0.5519640694894302
TST,C3,0.9999998209724702
KYAT1,C3,0.838126733393916
GUK1,C4,0.9794875880009827
HAGH,C4,0.9979704389909316
NDUFA9,C3,0.9788104879179684
PHKG1,C4,0.5169290163672189
PPP1R3A,C3,0.548790236321721
HADH,C3,0.9993407409519215
UGP2,C2,0.9667184318035746
TXNRD1,C4,0.9992308483805706
IMMT,C3,0.991717614101361
IAH1,C3,0.7544670747401865
KLHL40,C2,0.9854774528234317
TKFC,C2,0.5462471849741994
TIMM50,C3,0.9998468611466541
NADK2,C3,0.9998577709129813
FAM98B,C2,0.8878623748319673
HIKESHI,C4,0.8044252770371014
PDLIM3,C2,0.9891362756370985
HSD17B12,C3,0.699454985657497
AGK,C3,0.9991311880548319
LACTB2,C3,0.9612213469449713
DCAF6,C4,0.9901387791657114
CAVIN4,C2,0.9882752041050137
FLG2,C1,0.7178829181168723
RABL3,C2,0.9865227435480498
COQ5,C3,0.9999668182637538
NOMO2,C1,0.810967339975385
PITRM1,C3,0.6974655444286876
WDR44,C1,0.889403922034053
COA6,C3,0.9999992059786019
TOR1AIP1,C4,0.8153566360400962
GNAS,C4,0.6759030577413193
TTC38,C3,0.7087074557219897
C6orf136,C3,0.9995655229067559
HP1BP3,C1,0.5544133122489008
IBA57,C3,0.9987002523176323
UBR4,C4,0.5128031636421613
DCAF8,C2,0.863632082791851
DDI2,C1,0.999996349646779
MICOS10,C4,0.9741136108666059
LYRM7,C3,0.9995861851101012
OBSCN,C1,0.8619406334743903
MYOM3,C1,0.9999589668933113
PDE4DIP,C4,0.9567075260911492
BROX,C1,0.525134111335367
LYPLAL1,C3,0.9999340882242035
SYPL2,C4,0.9791285908841827
ECPAS,C2,0.999513907099771
MICOS13,C3,0.9537815328150123
RNF123,C2,0.8201534003357847
TMEM198,C2,0.8624207560673004
CRYBG3,C1,0.9998391365107347
NXN,C2,0.8539089434581804
PTRHD1,C4,0.6368647529514624
ABLIM2,C1,0.9817779870195388
LAMTOR1,C2,0.9645064384700732
DHRS7B,C2,0.7474620874499347
TWF2,C1,0.9964152374555336
ETFRF1,C3,0.9851503761040541
RAB12,C4,0.5065346624213056
DENND5A,C4,0.9338045719998225
RCSD1,C4,0.8951786676687143
SLC25A24,C1,0.8780505995946909
HIBCH,C3,0.9996814269057707
CAVIN1,C4,0.9429238139976329
MRPL54,C3,0.7445908474452054
LPCAT3,C1,0.6592784118994814
TATDN1,C3,0.9482376962722745
SFXN4,C1,0.6528954892184622
FAHD1,C3,0.9999947459724017
LMOD2,C1,0.9141658313556309
SLC27A1,C3,0.9913485211922266
CCDC137,C1,0.9997036261037695
CORO6,C1,0.9738226946833264
TMEM205,C4,0.9371688842112598
DHRS11,C4,0.878479775676732
APOOL,C3,0.996600811561081
NAPRT,C1,0.6909491989867151
HSDL2,C3,0.9999717404098978
KYAT3,C4,0.9869156273341926
TRIM72,C2,0.9589377783556263
UBN2,C1,0.9999746538757772
TOM1L2,C4,0.9607375811740609
XIRP1,C1,0.8601204444800757
VPS13C,C1,0.4862182322255536
UBE2R2,C3,0.9675908269843569
SND1,C1,0.6536386550324234
TRMT10C,C3,0.999524901100203
BZW1,C4,0.8576415936422863
EIF3M,C4,0.549995712245941
COPS6,C2,0.9419797198637134
CHMP1B,C1,0.4931970628235836
RRM2B,C2,0.800969948658437
ERMP1,C3,0.8878729142812185
MRPL21,C3,0.9919593204531844
DGLUCY,C3,0.6801439809690586
MYH14,C2,0.6384020906672312
SZRD1,C1,0.9529866971958424
MAVS,C3,0.9819600224292044
COMMD6,C2,0.9977155916504519
HDDC2,C3,0.6196582838010031
HDGFL2,C1,0.9059590062932036
DCXR,C3,0.9972037523246128
SPRED2,C4,0.9952979886375997
HUWE1,C4,0.9803401888773634
GLRX5,C3,0.9994662547151516
MYPN,C1,0.9992461830384749
SRL,C1,0.9090396449411213
PRUNE1,C4,0.6855866922933253
ACOT1,C1,0.9754285587270312
ISCA2,C3,0.9993490228705014
MTDH,C2,0.9046376576129709
KTN1,C2,0.9937997855885968
NLRX1,C3,0.9999984583404926
ALYREF,C4,0.9091899867359239
MDP1,C1,0.6014759217814803
SLC25A42,C3,0.9994794381883899
NRAP,C2,0.9923981091693751
VPS36,C4,0.9385453815479009
CAND1,C2,0.9896101730532164
COMMD7,C2,0.7385201274384702
LDHD,C3,0.8758305778157135
CARM1,C4,0.675878053832835
NIT1,C4,0.9253529948246869
NDUFA11,C2,0.7350196457792301
ECHDC2,C3,0.9854206123035681
PHYKPL,C2,0.94156085760324
MUSTN1,C2,0.5433124453778453
NAXD,C3,0.6458259309797546
MFN1,C3,0.45628949410194414
SLC44A2,C4,0.9616229035946867
HSCB,C3,0.90490170758227
ADHFE1,C3,0.9999383399829096
UNC45B,C2,0.9947687130575078
MSRB3,C4,0.5853663819361671
KLHDC8B,C2,0.7198979447603348
SUPV3L1,C3,0.8453841221311481
THNSL1,C3,0.9918440267058541
PM20D2,C2,0.9443024848847402
MICU2,C3,0.9988352456333034
ELMOD2,C4,0.9249671196604492
ALDH16A1,C4,0.8286630772575366
FAM185A,C3,0.9999961429085268
ADSS1,C4,0.9432658432763978
NDUFAF2,C3,0.9998954194284028
LRRC47,C2,0.9819783255734534
GPD1L,C3,0.9753837237062193
EHBP1L1,C2,0.9426549925690343
CMYA5,C3,0.9977124072255915
TXLNB,C2,0.9931803514120572
SYNPO,C1,0.9990761664450585
TOMM5,C3,0.9979736245495543
CHCHD4,C3,0.9830505128609454
CBR4,C3,0.999579618101574
MMGT1,C1,0.42259060665165
SMIM20,C3,0.999979294607533
CISD2,C4,0.9972510086620854
ATPAF2,C3,0.9999742735674444
JAGN1,C4,0.9968930110592195
MRPL50,C3,0.9959685719677154
EMC1,C4,0.8078915926014097
PTGR2,C4,0.9995252406877736
SMYD1,C1,0.9999163314028828
NHLRC2,C2,0.9993973440408364
RDH13,C3,0.9448439917623126
TXNDC5,C2,0.9988872947653605
ATAD1,C3,0.9996837334351858
SCCPDH,C3,0.9876154445691949
SERBP1,C1,0.9236170894813435
FAM98A,C2,0.6093671181196294
PDPR,C3,0.9951121416885342
NAXE,C3,0.9630550891714853
NPEPL1,C3,0.3528749691216046
ADPRHL1,C2,0.9944845876505665
CHDH,C3,0.9967788040964848
ABCF1,C2,0.9688244140662551
MCU,C3,0.7816118741222647
ABHD11,C3,0.999972110849037
ATL2,C4,0.9227023478508914
PPTC7,C3,0.9999200903799157
COQ8A,C3,0.9999992143709779
NPLOC4,C1,0.5800900396493375
SPATA20,C1,0.9455704939583379
NUBPL,C3,0.9169756454132078
DEPTOR,C4,0.5281321687339124
RDH11,C2,0.6260604239150966
LRRC20,C4,0.9694185201313396
NT5C,C4,0.9652523923364388
PNPT1,C3,0.8698050216437958
SPPL2A,C1,0.7909747370998759
PREX1,C1,0.6181329911744994
NEK9,C2,0.9418465745693336
GPT2,C3,0.9987405181138163
